"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"13849",35,11,0,1,1,19528.01171875,14950.9833984375,23717.51171875,1,2,0,1
"13850",41,7,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"13851",26,12,0,0,0,25862.322265625,24337.64453125,12183.85546875,1,2,0,2
"13852",32,9,1,1,1,25862.322265625,18483.291015625,25564.669921875,0,2,0,1
"13853",25,12,0,0,0,15331.2626953125,17077.88671875,13518.2431640625,1,2,0,2
"13854",23,2,0,0,1,5648.56640625,5027.2255859375,3521.42236328125,0,2,0,1
"13855",35,10,0,1,1,22078.978515625,21376.451171875,24983.923828125,1,2,0,1
"13856",35,10,0,1,1,25862.322265625,20372.080078125,9788.4609375,1,2,0,1
"13857",41,6,0,1,1,13634.5380859375,13618.9833984375,14265.97265625,0,2,0,1
"13858",55,12,1,0,0,1833.87377929688,4694.2255859375,0,0,2,0,2
"13859",28,0,0,0,1,0,0,0,0,2,0,1
"13860",49,16,1,0,0,25601.740234375,25243.548828125,2831.32421875,0,2,0,4
"13861",44,11,1,1,1,0,0,0,0,2,0,1
"13862",31,15,1,1,0,23182.044921875,25243.548828125,23874.150390625,0,2,0,3
"13863",49,8,0,1,1,15964.10546875,2028.43542480469,0,1,2,0,1
"13864",41,10,0,1,1,21992.76953125,12510.7744140625,0,1,2,0,1
"13865",35,8,0,1,1,23315.275390625,19847.515625,22686.05859375,1,2,0,1
"13866",37,14,0,0,0,21614.630859375,7193.51611328125,11880.921875,0,2,0,3
"13867",29,0,0,0,1,0,0,1034.40856933594,1,2,0,1
"13868",41,9,0,1,1,11107.083984375,12507.193359375,25564.669921875,1,2,0,1
"13869",51,10,1,1,1,7876.25244140625,7454.9033203125,6088.2333984375,0,2,0,1
"13870",51,10,1,1,1,15078.517578125,16650,0,0,2,0,1
"13871",45,11,0,1,1,18971.580078125,21747.048828125,0,0,2,0,1
"13872",32,5,1,1,1,0,0,187.671279907227,0,2,0,1
"13873",34,11,0,1,1,19696.509765625,23549.90234375,25564.669921875,0,2,0,1
"13874",34,11,0,1,1,0,9680.2744140625,14093.078125,0,2,0,1
"13875",34,11,0,1,1,19962.96875,18827.033203125,21830.455078125,0,2,0,1
"13876",26,0,0,0,1,0,0,920.623657226562,0,2,0,1
"13877",34,10,0,1,1,17807.775390625,12945.822265625,6386.734375,0,2,0,1
"13878",34,10,0,1,1,16336.3662109375,12965.5166015625,11953.330078125,0,2,0,1
"13879",34,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"13880",37,12,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"13881",34,10,0,1,1,9578.85546875,8935.5,9989.431640625,0,2,0,1
"13882",34,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"13883",31,12,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"13884",31,12,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"13885",35,5,0,1,1,6395.046875,9461.8544921875,6160.64208984375,1,2,0,1
"13886",45,9,0,1,1,25043.34765625,18293.515625,21761.001953125,0,2,0,1
"13887",44,7,1,1,1,19898.314453125,19971.048828125,16383.5546875,0,2,0,1
"13888",51,7,1,1,1,22474.75,15278.61328125,19268.076171875,0,2,0,1
"13889",35,4,0,1,1,10501.669921875,6903.48388671875,15712.6669921875,1,2,0,1
"13890",37,16,0,0,0,0,0,97.5299530029297,1,2,0,4
"13891",45,8,0,1,1,11089.4501953125,10634.5166015625,10307.142578125,0,2,0,1
"13892",30,16,1,1,0,19357.556640625,20995.11328125,20951.20703125,0,2,0,4
"13893",34,8,0,1,1,14537.759765625,15534.62890625,7342.8232421875,0,2,0,1
"13894",34,8,0,1,1,24012.7734375,25243.548828125,25564.669921875,0,2,0,1
"13895",51,6,1,1,1,12780.296875,12850.935546875,18013.486328125,0,2,0,1
"13896",51,6,1,1,1,17933.169921875,16725.193359375,15944.669921875,0,2,0,1
"13897",34,7,0,1,1,9196.798828125,9866.4677734375,13769.4560546875,0,2,0,1
"13898",39,8,1,1,1,8346.4765625,9238.064453125,8584.11328125,0,2,0,1
"13899",34,14,0,1,0,21391.275390625,25243.548828125,19254.77734375,1,2,0,3
"13900",16,11,1,0,1,4139.9306640625,4502.6611328125,10293.84375,0,2,0,1
"13901",33,17,0,1,0,23822.724609375,8264.12890625,25564.669921875,0,2,0,4
"13902",42,16,0,0,0,0,0,23764.798828125,0,2,0,4
"13903",37,14,0,0,0,25862.322265625,25243.548828125,10002.7314453125,1,2,0,3
"13904",52,4,0,1,1,25862.322265625,11078.5166015625,14384.1904296875,1,2,0,1
"13905",17,9,0,1,1,1204.94909667969,1367.80639648438,2745.61596679688,0,2,0,1
"13906",34,11,0,1,1,17598.134765625,22040.662109375,24642.568359375,1,2,0,1
"13907",34,11,0,1,1,25215.763671875,22003.064453125,24007.146484375,1,2,0,1
"13908",16,10,1,0,1,325.23828125,488.758056640625,7831.95068359375,0,2,0,1
"13909",16,10,1,0,1,438.875762939453,2225.37084960938,11570.5986328125,0,2,0,1
"13910",16,10,1,0,1,0,922.01611328125,4838.07666015625,0,2,0,1
"13911",50,8,0,0,1,14892.38671875,13348.6455078125,10791.8369140625,1,2,0,1
"13912",30,13,1,1,0,25862.322265625,25243.548828125,24246.537109375,0,2,0,3
"13913",30,10,1,1,1,8321.005859375,12011.2744140625,4713.94775390625,0,2,0,1
"13914",30,12,1,1,0,7639.18115234375,14929.5,16166.3291015625,0,2,0,2
"13915",30,12,1,1,0,25862.322265625,20209.162109375,17061.830078125,0,2,0,2
"13916",34,9,0,1,1,15689.80859375,10045.5,10282.021484375,1,2,0,1
"13917",21,13,1,1,0,10211.6982421875,14510.564453125,2911.12133789062,0,2,0,3
"13918",42,12,0,0,0,14951.1650390625,14521.306640625,17830.248046875,0,2,0,2
"13919",21,12,1,1,0,0,272.129028320312,5990.70361328125,0,2,0,2
"13920",42,10,0,0,1,4584.68408203125,4189.35498046875,3457.88012695312,0,2,0,1
"13921",42,10,0,0,1,20540.953125,10548.5810546875,0,0,2,0,1
"13922",52,0,0,1,1,773.910400390625,2506.45166015625,0,1,2,0,1
"13923",45,7,0,1,1,18991.173828125,18114.484375,18102.150390625,1,2,0,1
"13924",33,12,0,1,0,0,0,0,0,2,0,2
"13925",51,0,1,1,1,0,0,0,0,2,0,1
"13926",39,2,1,1,1,0,0,964.955444335938,0,2,0,1
"13927",42,16,0,0,0,3154.41943359375,14687.806640625,12009.4833984375,1,2,0,4
"13928",28,16,1,1,0,6422.4765625,3689.85473632812,25564.669921875,0,2,0,4
"13929",42,8,0,0,1,8658,11724.822265625,6253.73876953125,0,2,0,1
"13930",32,18,0,1,0,0,0,7109.3427734375,0,2,0,4
"13931",40,8,0,1,1,18076.1953125,21847.306640625,21713.71484375,0,2,0,1
"13932",29,12,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"13933",29,12,1,1,0,18107.54296875,14136.38671875,16046.6328125,0,2,0,2
"13934",29,12,1,1,0,22388.541015625,22221.484375,25564.669921875,0,2,0,2
"13935",29,12,1,1,0,1859.34423828125,4056.87084960938,4288.3623046875,0,2,0,2
"13936",18,11,0,1,1,8352.3544921875,15187.306640625,17847.982421875,0,2,0,1
"13937",33,15,0,1,0,19892.435546875,20624.515625,23119.033203125,1,2,0,3
"13938",18,12,0,1,0,0,5585.806640625,9546.11328125,0,2,0,2
"13939",18,12,0,1,0,1551.7392578125,4108.79052734375,22145.2109375,0,2,0,2
"13940",22,12,1,1,0,15570.29296875,15984,1615.15515136719,0,2,0,2
"13941",22,12,1,1,0,11348.0732421875,9606.87109375,0,0,2,0,2
"13942",18,10,0,1,1,6375.4541015625,15892.693359375,12961.1396484375,0,2,0,1
"13943",18,10,0,1,1,4112.5009765625,2282.66137695312,2114.62670898438,0,2,0,1
"13944",18,10,0,1,1,4518.0693359375,3983.4677734375,14363.501953125,0,2,0,1
"13945",46,9,0,0,1,12504.041015625,14968.88671875,15625.48046875,0,2,0,1
"13946",32,16,0,1,0,7690.1220703125,8235.4833984375,4436.13525390625,0,2,0,4
"13947",18,9,0,1,1,76.4114074707031,501.290313720703,3651.46240234375,0,2,0,1
"13948",28,13,1,1,0,17893.984375,21354.966796875,9306.7216796875,0,2,0,3
"13949",26,16,1,1,0,5603.5029296875,12249.38671875,13286.2392578125,0,2,0,4
"13950",36,16,0,0,0,25862.322265625,25243.548828125,25564.669921875,1,2,0,4
"13951",36,16,0,0,0,2623.45825195312,9014.2744140625,0,1,2,0,4
"13952",25,16,1,1,0,1238.25659179688,218.419357299805,0,0,2,0,4
"13953",40,10,0,1,1,0,0,0,1,2,0,1
"13954",18,8,0,1,1,4014.53759765625,5399.61279296875,9943.6220703125,0,2,0,1
"13955",18,8,0,1,1,6469.4990234375,12333.5322265625,21669.3828125,0,2,0,1
"13956",18,8,0,1,1,8906.8271484375,9171.822265625,2883.04443359375,0,2,0,1
"13957",18,8,0,1,1,6808.4521484375,9780.5322265625,6516.7744140625,0,2,0,1
"13958",18,8,0,1,1,1669.29528808594,10727.61328125,9860.869140625,0,2,0,1
"13959",28,12,1,1,0,0,0,0,0,2,0,2
"13960",28,12,1,1,0,0,0,177.327194213867,0,2,0,2
"13961",33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,2,0,2
"13962",38,13,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"13963",45,1,0,1,1,5094.09375,4296.7744140625,4433.1796875,1,2,0,1
"13964",36,8,0,0,1,5393.861328125,0,0,0,2,0,1
"13965",33,10,0,1,1,22417.931640625,20257.5,10729.7724609375,1,2,0,1
"13966",36,16,0,1,0,25862.322265625,25243.548828125,10482.9921875,0,2,0,4
"13967",17,9,1,0,1,574.065185546875,2112.58056640625,3039.68359375,0,2,0,1
"13968",23,12,1,1,0,13240.724609375,6591.9677734375,6923.14892578125,0,2,0,2
"13969",23,12,1,1,0,10558.4892578125,524.564514160156,3734.21508789062,0,2,0,2
"13970",23,12,1,1,0,14451.5517578125,21449.85546875,25564.669921875,0,2,0,2
"13971",33,9,0,1,1,11959.3642578125,7087.88720703125,25564.669921875,1,2,0,1
"13972",38,12,1,1,0,13321.0546875,20934.2421875,16698.310546875,0,2,0,2
"13973",38,10,1,1,1,21357.966796875,20588.708984375,25564.669921875,0,2,0,1
"13974",26,14,1,1,0,18601.279296875,17860.2578125,20558.1328125,0,2,0,3
"13975",32,11,0,1,1,22510.015625,15427.2099609375,18269.1328125,0,2,0,1
"13976",29,5,1,1,1,15856.3466796875,16248.9677734375,25564.669921875,0,2,0,1
"13977",17,8,1,0,1,0,0,12760.1689453125,0,2,0,1
"13978",24,11,1,1,1,13125.1279296875,17788.64453125,21954.583984375,0,2,0,1
"13979",28,8,1,1,1,14045.9833984375,13246.5966796875,12081.892578125,0,2,0,1
"13980",27,12,1,1,0,11743.8447265625,12367.548828125,13179.84375,0,2,0,2
"13981",27,12,1,1,0,21179.673828125,19450.064453125,22253.083984375,0,2,0,2
"13982",27,12,1,1,0,22498.259765625,18986.37109375,16284.546875,0,2,0,2
"13983",47,10,1,1,1,13311.2587890625,4397.0322265625,19330.140625,0,2,0,1
"13984",32,10,0,1,1,22129.91796875,20910.966796875,13271.4619140625,0,2,0,1
"13985",26,13,1,1,0,13816.7490234375,11431.2099609375,12368.5712890625,0,2,0,3
"13986",32,10,0,1,1,20427.31640625,23374.451171875,9179.6376953125,0,2,0,1
"13987",32,10,0,1,1,11361.7880859375,5222.37109375,8584.11328125,0,2,0,1
"13988",24,12,1,1,0,2355.03881835938,0,2448.59301757812,0,2,0,2
"13989",25,13,1,1,0,11242.2724609375,16726.984375,21329.505859375,0,2,0,3
"13990",24,12,1,1,0,9631.755859375,3227.95166015625,10812.525390625,0,2,0,2
"13991",24,12,1,1,0,25862.322265625,22583.12890625,4784.87841796875,0,2,0,2
"13992",25,11,1,1,1,11896.66796875,10638.0966796875,16556.44921875,0,2,0,1
"13993",38,8,1,1,1,13575.759765625,14116.693359375,24023.400390625,0,2,0,1
"13994",32,9,0,1,1,15466.4521484375,14036.12890625,14280.75,0,2,0,1
"13995",32,16,0,1,0,25862.322265625,4307.51611328125,17457.861328125,1,2,0,4
"13996",25,12,1,1,0,14187.05078125,8702.7578125,11103.6376953125,0,2,0,2
"13997",25,12,1,1,0,12331.625,12485.7099609375,12399.603515625,0,2,0,2
"13998",25,12,1,1,0,4347.61279296875,205.887100219727,20305.44140625,0,2,0,2
"13999",19,13,0,1,0,0,5630.564453125,25564.669921875,0,2,0,3
"14000",19,11,0,1,1,4306.46826171875,6978.67724609375,837.870971679688,0,2,0,1
"14001",19,11,0,1,1,11473.466796875,8867.4677734375,18143.52734375,0,2,0,1
"14002",47,8,1,1,1,9275.1689453125,8543.4189453125,0,0,2,0,1
"14003",47,8,1,1,1,11303.009765625,12233.2744140625,0,0,2,0,1
"14004",19,12,0,1,0,4063.51928710938,161.129028320312,11422.826171875,0,2,0,2
"14005",31,16,0,1,0,17241.548828125,6445.1611328125,15216.150390625,0,2,0,4
"14006",31,16,0,1,0,0,10070.564453125,13150.2890625,0,2,0,4
"14007",40,12,1,0,0,17069.1328125,15398.564453125,15631.3916015625,0,2,0,2
"14008",19,10,0,1,1,3252.3828125,3360.435546875,995.987731933594,0,2,0,1
"14009",19,10,0,1,1,9453.4619140625,10849.3544921875,11706.5498046875,0,2,0,1
"14010",19,10,0,1,1,1014.90020751953,1075.98388671875,468.439331054688,0,2,0,1
"14011",19,10,0,1,1,8031.03466796875,13334.322265625,25564.669921875,0,2,0,1
"14012",19,9,0,1,1,5824.900390625,10050.87109375,1340.29797363281,0,2,0,1
"14013",19,9,0,1,1,1161.84521484375,11280.822265625,3824.3564453125,0,2,0,1
"14014",32,6,0,1,1,17163.177734375,18264.87109375,3972.12915039062,0,2,0,1
"14015",31,14,0,1,0,20697.6953125,13491.87109375,22742.212890625,0,2,0,3
"14016",32,11,0,1,1,0,0,0,1,2,0,1
"14017",19,8,0,1,1,39.1853370666504,1136.85485839844,5327.2041015625,0,2,0,1
"14018",33,3,0,1,1,17059.3359375,17982,24680.98828125,1,2,0,1
"14019",19,8,0,1,1,0,4676.32275390625,561.536071777344,0,2,0,1
"14020",18,11,1,0,1,1600.72094726562,2705.17749023438,25564.669921875,0,2,0,1
"14021",18,13,1,0,0,103.84114074707,59.0806465148926,0,0,2,0,3
"14022",18,11,1,0,1,1716.31774902344,4139.2255859375,8372.798828125,0,2,0,1
"14023",31,12,0,1,0,0,463.693542480469,441.840240478516,0,2,0,2
"14024",31,10,0,1,1,3234.74951171875,114.580642700195,23065.833984375,0,2,0,1
"14025",31,10,0,1,1,13955.857421875,5680.693359375,11638.57421875,0,2,0,1
"14026",20,14,0,1,0,0,805.645141601562,1454.0830078125,0,2,0,3
"14027",31,10,0,1,1,16790.916015625,102.048385620117,17608.58984375,0,2,0,1
"14028",31,10,0,1,1,21526.46484375,25243.548828125,25564.669921875,0,2,0,1
"14029",31,10,0,1,1,23091.91796875,24142.5,11156.8359375,0,2,0,1
"14030",49,10,0,0,1,25821.177734375,23107.693359375,22420.068359375,0,2,0,1
"14031",39,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"14032",20,13,0,1,0,2453.001953125,6606.29052734375,15012.224609375,0,2,0,3
"14033",20,11,0,1,1,90.1262741088867,2719.5,5284.35009765625,0,2,0,1
"14034",20,11,0,1,1,2547.046875,1099.25805664062,0,0,2,0,1
"14035",31,9,0,1,1,8685.4296875,9488.7099609375,14620.626953125,0,2,0,1
"14036",31,9,0,1,1,19823.861328125,21929.662109375,21670.859375,0,2,0,1
"14037",19,12,0,1,0,1833.87377929688,3442.79028320312,15254.5712890625,1,2,0,2
"14038",41,11,0,0,1,148.904281616211,3448.16137695312,487.649780273438,0,2,0,1
"14039",41,11,0,0,1,13691.3564453125,12168.822265625,12461.66796875,0,2,0,1
"14040",30,16,0,1,0,25862.322265625,25241.7578125,25564.669921875,0,2,0,4
"14041",35,9,0,0,1,13430.7744140625,14868.62890625,9380.6083984375,0,2,0,1
"14042",35,9,0,0,1,23182.044921875,22801.548828125,0,0,2,0,1
"14043",20,11,0,1,1,2288.42358398438,11463.435546875,11257.3212890625,0,2,0,1
"14044",20,11,0,1,1,5166.58642578125,128.903228759766,4057.83715820312,0,2,0,1
"14045",20,11,0,1,1,4545.4990234375,10244.2255859375,25564.669921875,0,2,0,1
"14046",20,11,0,1,1,1918.12219238281,2160.91943359375,9546.11328125,0,2,0,1
"14047",18,8,1,0,1,6912.29345703125,8711.7099609375,12358.2275390625,0,2,0,1
"14048",41,12,0,0,0,0,0,0,0,2,0,2
"14049",41,12,0,0,0,3793.140625,2735.61279296875,0,0,2,0,2
"14050",20,12,0,1,0,7882.13037109375,4538.4677734375,7707.82177734375,0,2,0,2
"14051",20,12,0,1,0,18276.041015625,13008.4833984375,0,0,2,0,2
"14052",20,12,0,1,0,5550.60302734375,14224.11328125,17886.40234375,0,2,0,2
"14053",20,12,0,1,0,13581.6376953125,14737.935546875,20419.2265625,0,2,0,2
"14054",20,10,0,1,1,3099.56005859375,2970.14526367188,21141.833984375,0,2,0,1
"14055",31,8,0,1,1,25637.005859375,23795.177734375,25564.669921875,0,2,0,1
"14056",31,8,0,1,1,19851.291015625,20826.822265625,12155.7783203125,0,2,0,1
"14057",32,6,0,1,1,979.633422851562,1036.59680175781,0,1,2,0,1
"14058",19,3,0,1,1,0,537.096801757812,0,0,2,0,1
"14059",31,7,0,1,1,5679.91455078125,13226.9033203125,7650.1904296875,0,2,0,1
"14060",31,14,0,1,0,20133.42578125,11248.5966796875,19760.16015625,1,2,0,3
"14061",16,11,0,0,1,0,0,5377.44677734375,0,2,0,1
"14062",30,14,0,1,0,0,0,0,0,2,0,3
"14063",20,9,0,1,1,16522.49609375,15676.064453125,17122.41796875,0,2,0,1
"14064",20,9,0,1,1,3297.44604492188,3122.32250976562,5316.8603515625,0,2,0,1
"14065",20,9,0,1,1,15309.7109375,13119.4833984375,20182.7890625,0,2,0,1
"14066",20,9,0,1,1,13115.33203125,12648.62890625,9385.041015625,0,2,0,1
"14067",20,9,0,1,1,4537.662109375,8190.7255859375,10342.6083984375,0,2,0,1
"14068",20,9,0,1,1,14308.525390625,20576.177734375,24511.05078125,0,2,0,1
"14069",50,9,1,1,1,8368.0283203125,10278.2421875,17444.5625,0,2,0,1
"14070",48,9,1,0,1,0,0,0,0,2,0,1
"14071",16,10,0,0,1,0,1194.14514160156,969.388610839844,0,2,0,1
"14072",16,10,0,0,1,0,0,10847.9912109375,0,2,0,1
"14073",16,10,0,0,1,0,16.1129035949707,5667.08154296875,0,2,0,1
"14074",16,10,0,0,1,0,384.919342041016,0,0,2,0,1
"14075",16,10,0,0,1,272.338073730469,2307.72583007812,134.473114013672,0,2,0,1
"14076",16,10,0,0,1,0,1759.88708496094,6246.35009765625,0,2,0,1
"14077",16,10,0,0,1,1357.77185058594,809.225830078125,8473.2841796875,0,2,0,1
"14078",16,10,0,0,1,0,0,4941.517578125,0,2,0,1
"14079",16,10,0,0,1,0,669.580627441406,3805.14599609375,0,2,0,1
"14080",21,15,0,1,0,8062.3828125,6429.04833984375,12039.0380859375,0,2,0,3
"14081",21,15,0,1,0,0,0,16436.751953125,0,2,0,3
"14082",21,15,0,1,0,4116.41943359375,5908.064453125,20392.626953125,0,2,0,3
"14083",21,15,0,1,0,6951.478515625,3879.62915039062,0,0,2,0,3
"14084",21,15,0,1,0,5597.62548828125,674.951599121094,22165.8984375,0,2,0,3
"14085",16,10,0,0,1,364.423614501953,1460.90319824219,18773.0390625,0,2,0,1
"14086",16,10,0,0,1,658.313659667969,630.193542480469,5127.71142578125,0,2,0,1
"14087",35,14,0,1,0,25862.322265625,15246.38671875,25564.669921875,0,2,0,3
"14088",16,9,0,0,1,0,916.645141601562,729.996948242188,0,2,0,1
"14089",16,9,0,0,1,0,494.129028320312,4425.791015625,0,2,0,1
"14090",16,9,0,0,1,0,96.6774215698242,0,0,2,0,1
"14091",16,9,0,0,1,0,0,0,0,2,0,1
"14092",16,9,0,0,1,0,0,15328.4580078125,0,2,0,1
"14093",16,9,0,0,1,0,182.612899780273,4218.9091796875,0,2,0,1
"14094",16,9,0,0,1,0,701.806457519531,5408.4794921875,0,2,0,1
"14095",16,9,0,0,1,0,0,4473.078125,0,2,0,1
"14096",16,9,0,0,1,0,0,1495.45935058594,0,2,0,1
"14097",16,9,0,0,1,0,0,4065.22583007812,0,2,0,1
"14098",16,9,0,0,1,0,0,4032.7158203125,0,2,0,1
"14099",16,9,0,0,1,68.5743408203125,911.274169921875,10246.5556640625,0,2,0,1
"14100",16,9,0,0,1,515.287170410156,2110.79028320312,9306.7216796875,0,2,0,1
"14101",16,9,0,0,1,0,0,1609.24426269531,0,2,0,1
"14102",16,9,0,0,1,0,0,3528.81103515625,0,2,0,1
"14103",16,9,0,0,1,0,0,9680.5869140625,0,2,0,1
"14104",16,9,0,0,1,0,1670.37097167969,10642.5869140625,0,2,0,1
"14105",16,9,0,0,1,0,0,6927.58203125,0,2,0,1
"14106",16,9,0,0,1,1508.63549804688,714.338684082031,3449.01391601562,0,2,0,1
"14107",16,9,0,0,1,1028.61511230469,1104.62902832031,3233.265625,0,2,0,1
"14108",16,9,0,0,1,0,204.096771240234,0,0,2,0,1
"14109",16,9,0,0,1,378.138488769531,467.274200439453,4306.09521484375,0,2,0,1
"14110",16,9,0,0,1,0,0,1836.81408691406,0,2,0,1
"14111",16,9,0,0,1,0,0,9073.2412109375,0,2,0,1
"14112",37,12,1,1,0,20488.052734375,19722.193359375,25564.669921875,0,2,0,2
"14113",37,12,1,1,0,20586.015625,22901.806640625,25564.669921875,0,2,0,2
"14114",21,14,0,1,0,2878.16284179688,9497.6611328125,10381.029296875,0,2,0,3
"14115",30,12,0,1,0,8669.755859375,7435.20947265625,0,0,2,0,2
"14116",19,13,1,0,0,1730.03259277344,1389.29028320312,4337.12744140625,0,2,0,3
"14117",20,7,0,1,1,1880.89611816406,4058.66137695312,2860.87866210938,0,2,0,1
"14118",20,7,0,1,1,7098.423828125,6454.11279296875,10714.9951171875,0,2,0,1
"14119",35,12,0,0,0,2002.37072753906,9150.3388671875,9877.1240234375,1,2,0,2
"14120",44,7,0,1,1,24923.83203125,25243.548828125,25211.4921875,1,2,0,1
"14121",30,10,0,1,1,15691.767578125,15255.3388671875,0,0,2,0,1
"14122",16,8,0,0,1,0,0,2559.42236328125,0,2,0,1
"14123",16,8,0,0,1,0,0,9667.287109375,0,2,0,1
"14124",16,8,0,0,1,0,0,0,0,2,0,1
"14125",16,8,0,0,1,0,0,3997.25048828125,0,2,0,1
"14126",16,8,0,0,1,0,0,527.548400878906,0,2,0,1
"14127",55,5,0,0,1,14884.5498046875,13106.951171875,0,1,2,0,1
"14128",37,9,1,1,1,13685.478515625,12756.048828125,17833.205078125,0,2,0,1
"14129",31,9,0,1,1,18248.611328125,16705.5,23603.7265625,1,2,0,1
"14130",30,9,0,1,1,19285.0625,9893.322265625,21520.1328125,0,2,0,1
"14131",31,9,0,1,1,25862.322265625,25243.548828125,5179.431640625,1,2,0,1
"14132",19,12,1,0,0,0,6640.306640625,4996.193359375,0,2,0,2
"14133",19,12,1,0,0,3546.27294921875,4638.7255859375,13583.2626953125,0,2,0,2
"14134",19,12,1,0,0,3989.06713867188,9100.2099609375,16005.2568359375,0,2,0,2
"14135",21,11,0,1,1,20817.208984375,25243.548828125,25564.669921875,0,2,0,1
"14136",21,11,0,1,1,2921.26684570312,866.51611328125,0,0,2,0,1
"14137",21,11,0,1,1,8446.3994140625,9610.451171875,16906.669921875,0,2,0,1
"14138",30,16,0,1,0,23552.345703125,20167.984375,25564.669921875,1,2,0,4
"14139",30,9,0,1,1,4006.70068359375,2347.11279296875,196.537628173828,0,2,0,1
"14140",21,12,0,1,0,11385.2998046875,17792.2265625,21492.0546875,0,2,0,2
"14141",21,12,0,1,0,13056.5537109375,10217.37109375,15696.412109375,0,2,0,2
"14142",21,12,0,1,0,17159.2578125,16934.662109375,9844.6142578125,0,2,0,2
"14143",21,12,0,1,0,11545.958984375,8106.58056640625,4048.970703125,0,2,0,2
"14144",21,12,0,1,0,8785.3525390625,8835.2421875,14851.15234375,0,2,0,2
"14145",21,12,0,1,0,8134.8759765625,6892.74169921875,5204.55322265625,0,2,0,2
"14146",28,18,0,1,0,8152.50927734375,8785.11328125,5900.56201171875,0,2,0,4
"14147",21,10,0,1,1,23460.259765625,12602.0810546875,23603.7265625,0,2,0,1
"14148",31,8,0,1,1,8081.9755859375,12646.8388671875,15337.32421875,1,2,0,1
"14149",20,12,0,1,0,6563.5439453125,5623.4033203125,10868.6787109375,1,2,0,2
"14150",20,12,0,1,0,4324.10205078125,9050.0810546875,20058.66015625,1,2,0,2
"14151",21,10,0,1,1,5005.9267578125,23263.451171875,3537.67749023438,0,2,0,1
"14152",21,10,0,1,1,4457.33203125,4771.20947265625,13924.6171875,0,2,0,1
"14153",21,10,0,1,1,15329.3037109375,14811.3388671875,9789.9384765625,0,2,0,1
"14154",21,10,0,1,1,15879.857421875,15964.306640625,25564.669921875,0,2,0,1
"14155",29,14,0,1,0,25723.212890625,25243.548828125,25564.669921875,0,2,0,3
"14156",49,8,0,0,1,18242.732421875,13905.435546875,7481.7294921875,1,2,0,1
"14157",41,4,0,0,1,1528.22814941406,1396.45166015625,1536.83569335938,0,2,0,1
"14158",30,7,0,1,1,574.065185546875,2010.5322265625,366.476196289062,0,2,0,1
"14159",19,8,1,0,1,5154.8310546875,2413.35473632812,5789.73291015625,0,2,0,1
"14160",21,9,0,1,1,5480.0693359375,1575.48388671875,10435.705078125,0,2,0,1
"14161",21,9,0,1,1,8614.896484375,11542.2099609375,14666.4365234375,0,2,0,1
"14162",21,9,0,1,1,6741.8369140625,3405.19360351562,4365.2041015625,0,2,0,1
"14163",21,9,0,1,1,11957.4052734375,14302.88671875,0,0,2,0,1
"14164",44,4,0,1,1,5387.98388671875,8736.7744140625,8058.04296875,1,2,0,1
"14165",54,6,1,0,1,0,0,0,0,2,0,1
"14166",54,6,1,0,1,9500.484375,8706.3388671875,4722.81396484375,0,2,0,1
"14167",39,7,0,1,1,603.454162597656,5746.935546875,7645.75732421875,1,2,0,1
"14168",29,11,0,1,1,0,0,0,0,2,0,1
"14169",39,14,1,0,0,0,0,0,0,2,0,3
"14170",22,14,0,1,0,1222.58251953125,236.32258605957,1663.92016601562,0,2,0,3
"14171",28,16,0,1,0,487.857421875,0,12522.2548828125,0,2,0,4
"14172",28,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"14173",21,8,0,1,1,5699.50732421875,388.5,8844.193359375,0,2,0,1
"14174",29,18,0,1,0,276.256622314453,6284.0322265625,25564.669921875,1,2,0,4
"14175",31,6,0,1,1,18054.64453125,23284.935546875,18925.244140625,1,2,0,1
"14176",16,10,0,0,1,0,0,6546.32861328125,1,2,0,1
"14177",16,10,0,0,1,0,0,3035.25048828125,1,2,0,1
"14178",21,8,0,1,1,6481.25439453125,7095.04833984375,13194.6201171875,0,2,0,1
"14179",27,18,0,1,0,331.116088867188,0,8888.525390625,0,2,0,4
"14180",29,12,0,1,0,19919.865234375,14686.0166015625,15600.359375,0,2,0,2
"14181",29,12,0,1,0,1108.94506835938,7426.25830078125,0,0,2,0,2
"14182",29,12,0,1,0,14641.6005859375,162.919357299805,9473.705078125,0,2,0,2
"14183",29,12,0,1,0,4998.08984375,7343.9033203125,12612.396484375,0,2,0,2
"14184",29,10,0,1,1,22337.6015625,21235.015625,13175.41015625,0,2,0,1
"14185",30,11,0,1,1,16064.0283203125,19149.291015625,20778.3125,1,2,0,1
